id_venta,fecha,producto,categoria,precio,cantidad,cliente,ciudad,sucursal,metodo_pago,vendedor,turno
190,2025-11-03,Zapatos Deportivos,Deportes,1380.7,7,Verónica Aguilar,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
191,2024-10-10,Tijeras,Papelería,70.44,1,Eduardo Jiménez,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
192,2025-03-04,Guantes de Box,Deportes,708.87,5,Arturo Navarro,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
193,2024-06-19,Camiseta,Ropa,373.91,18,Pablo Álvarez,Guadalajara,Sucursal Centro,Tarjeta de Débito,Felipe Ríos,Matutino
194,2025-03-14,Carro de Juguete,Juguetes,387.27,17,Arturo Navarro,Ciudad de México,Sucursal Centro,Efectivo,Lorena Soto,Nocturno
195,2025-11-14,Mouse,Electrónica,391.21,13,Camila Díaz,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
196,2025-02-05,Folder,Papelería,50.62,9,Laura Hernández,Mérida,Sucursal Centro,Tarjeta de Crédito,Natalia Rojas,Nocturno
197,2025-06-19,Cuaderno,Papelería,89.58,5,Fernanda Luna,Mérida,Sucursal Norte,Tarjeta de Débito,Cecilia Ortiz,Matutino
198,2024-10-03,Carro de Juguete,Juguetes,288.17,5,Mónica Ibáñez,Tijuana,Sucursal Centro,Transferencia,Alejandro Medina,Matutino
199,2024-05-26,Folder,Papelería,34.45,20,Marco Sánchez,Monterrey,Sucursal Centro,Transferencia,Graciela Núñez,Nocturno
200,2025-10-23,Lámpara,Hogar,508.83,11,Ramón Ortega,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
201,2024-01-18,USB Flash Drive,Electrónica,150.71,5,Beatriz Rojas,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
202,2025-02-19,Muñeca,Juguetes,579.63,16,Miguel González,Mérida,Sucursal Norte,Tarjeta de Crédito,Ramón Delgado,Nocturno
203,2024-05-21,Pelota de Fútbol,Deportes,597.88,3,Sebastián Fuentes,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Rosa Méndez,Matutino
204,2025-07-07,Guantes de Box,Deportes,742.43,14,Sandra Peña,Ciudad de México,Sucursal Centro,Transferencia,Miguel Peña,Matutino
205,2025-02-27,Guantes de Box,Deportes,409.87,7,Andrés Vargas,Ciudad de México,Sucursal Norte,Transferencia,Rosa Méndez,Matutino
206,2024-11-30,Muñeca,Juguetes,238.87,6,Víctor Salinas,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
207,2025-04-26,Carro de Juguete,Juguetes,306.27,11,Rebeca Campos,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
208,2025-04-16,Shampoo,Belleza,196.52,15,Daniela Herrera,Puebla,Sucursal Norte,Tarjeta de Débito,Irene Castillo,Matutino
209,2024-03-03,Laptop,Electrónica,10677.49,2,Alberto Varela,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Rosa Méndez,Matutino
210,2024-06-04,Labial,Belleza,188.25,13,Alicia Ponce,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
211,2024-03-15,USB Flash Drive,Electrónica,203.16,5,Eduardo Jiménez,León,Sucursal Norte,Tarjeta de Crédito,Arturo Sandoval,Matutino
212,2024-10-07,Colchoneta,Deportes,676.12,14,Ximena Paredes,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
213,2025-06-02,Cuaderno,Papelería,73.52,1,Fernanda Luna,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
214,2025-08-18,Perfume,Belleza,1289.73,1,Sebastián Fuentes,Puebla,Sucursal Norte,Tarjeta de Débito,Osvaldo Ramos,Vespertino
215,2024-01-16,Perfume,Belleza,507.12,6,Jorge Romero,Mérida,Sucursal Norte,Efectivo,Ramón Delgado,Nocturno
216,2025-12-05,Carro de Juguete,Juguetes,381.31,7,Alberto Varela,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
217,2025-02-19,Pelota de Fútbol,Deportes,395.15,19,Julio Cortez,Puebla,Sucursal Norte,Efectivo,Irene Castillo,Matutino
218,2025-05-22,USB Flash Drive,Electrónica,232.79,20,Juan Cervantes,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Ernesto Campos,Nocturno
219,2025-01-10,Zapatos Deportivos,Deportes,906.94,12,Verónica Aguilar,Mérida,Sucursal Centro,Efectivo,Natalia Rojas,Nocturno
220,2024-08-30,Cuaderno,Papelería,52.31,6,Mariana Medina,Guadalajara,Sucursal Centro,Efectivo,Felipe Ríos,Matutino
221,2025-12-07,Cuaderno,Papelería,39.9,10,Rebeca Campos,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
222,2025-08-15,Detergente,Hogar,119.99,10,Valentina Cruz,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
223,2025-09-27,Galletas,Alimentos,45.11,6,Ignacio Miranda,Monterrey,Sucursal Norte,Transferencia,Samuel Torres,Vespertino
224,2025-04-25,Pelota de Fútbol,Deportes,249.7,14,Óscar Ríos,Puebla,Sucursal Centro,Tarjeta de Crédito,Rodrigo Salinas,Matutino
225,2025-01-19,Almohada,Hogar,333.55,10,Elena Delgado,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
226,2025-08-12,Perfume,Belleza,705.16,20,Rebeca Campos,Mérida,Sucursal Centro,Tarjeta de Crédito,Bruno Herrera,Vespertino
227,2024-03-04,Sudadera,Ropa,356.37,17,Paola Mendoza,Tijuana,Sucursal Norte,Tarjeta de Crédito,Carmen Villanueva,Vespertino
228,2025-03-08,Carro de Juguete,Juguetes,265.25,15,Juan Cervantes,Guadalajara,Sucursal Centro,Tarjeta de Débito,Claudia Vega,Nocturno
229,2025-09-15,Rompecabezas,Juguetes,289.37,16,Pablo Álvarez,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
230,2025-03-28,Bolígrafo,Papelería,12.66,4,María Martínez,Mérida,Sucursal Norte,Transferencia,Ramón Delgado,Nocturno
231,2025-05-19,Almohada,Hogar,173.19,5,Adriana Molina,Monterrey,Sucursal Norte,Tarjeta de Débito,Samuel Torres,Vespertino
232,2024-02-09,Pelota de Fútbol,Deportes,528.77,13,Daniela Herrera,León,Sucursal Norte,Tarjeta de Débito,Arturo Sandoval,Matutino
233,2025-12-12,Toalla,Hogar,216.49,18,Valentina Cruz,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
234,2025-06-27,Bolígrafo,Papelería,36.76,5,Manuel Bravo,Monterrey,Sucursal Sur,Transferencia,Marcos Aguilar,Nocturno
235,2024-03-06,Galletas,Alimentos,69.73,16,Isabel Ramírez,Puebla,Sucursal Norte,Efectivo,Irene Castillo,Matutino
236,2024-12-13,Muñeca,Juguetes,321.59,7,Isabel Ramírez,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
237,2025-08-19,Labial,Belleza,155.66,16,Carlos López,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
238,2024-01-20,Bloques Didácticos,Juguetes,320.53,17,Gabriela Moreno,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
239,2024-12-10,Detergente,Hogar,119.98,16,Camila Díaz,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
240,2024-06-15,Teclado,Electrónica,685.91,8,Arturo Navarro,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
241,2025-10-04,USB Flash Drive,Electrónica,249.09,10,Sebastián Fuentes,Tijuana,Sucursal Norte,Efectivo,Carmen Villanueva,Vespertino
242,2025-11-04,Galletas,Alimentos,79.56,16,Daniela Herrera,Guadalajara,Sucursal Centro,Tarjeta de Débito,Felipe Ríos,Matutino
243,2024-04-16,Laptop,Electrónica,16163.92,8,Laura Hernández,León,Sucursal Norte,Efectivo,Perla Guzmán,Vespertino
244,2025-11-12,Almohada,Hogar,216.33,16,Sandra Peña,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
245,2024-10-04,Camiseta,Ropa,283.06,1,Isabel Ramírez,Monterrey,Sucursal Centro,Tarjeta de Débito,Raúl Guerrero,Matutino
246,2025-01-01,Detergente,Hogar,73.81,17,Tomás Vega,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
247,2024-11-19,Detergente,Hogar,99.66,19,Carlos López,Monterrey,Sucursal Sur,Tarjeta de Débito,Susana Palacios,Vespertino
248,2025-05-02,Laptop,Electrónica,11348.63,20,Alberto Varela,Guadalajara,Sucursal Sur,Transferencia,Héctor Lima,Nocturno
249,2025-03-28,Crema Facial,Belleza,446.46,18,Óscar Ríos,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
250,2024-11-30,Agua,Alimentos,31.85,1,Julio Cortez,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Claudia Vega,Nocturno
251,2024-01-26,Lámpara,Hogar,508.81,11,Víctor Salinas,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
252,2025-07-07,Jugo,Alimentos,44.52,10,Patricia Muñoz,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
253,2024-11-24,Cargador,Electrónica,156.48,12,Héctor Soto,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
254,2024-11-16,Mouse,Electrónica,183.51,10,Roberto Reyes,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
255,2025-03-07,Grapadora,Papelería,88.78,15,Verónica Aguilar,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
256,2024-11-16,Bloques Didácticos,Juguetes,334.27,16,Lucía Ramos,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
257,2024-02-23,Perfume,Belleza,1266.11,20,Ricardo Castillo,Ciudad de México,Sucursal Sur,Efectivo,Diana Reyes,Vespertino
258,2025-01-11,Rompecabezas,Juguetes,191.79,8,Luis Espinoza,Puebla,Sucursal Norte,Transferencia,Irene Castillo,Matutino
259,2024-06-13,Rompecabezas,Juguetes,258.39,12,Roberto Reyes,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
260,2024-12-28,Café,Alimentos,243.42,8,Daniela Herrera,Ciudad de México,Sucursal Norte,Transferencia,Rosa Méndez,Matutino
261,2025-03-27,Bloques Didácticos,Juguetes,168.31,19,Silvia Fuentes,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
262,2025-10-05,Monitor,Electrónica,6365.06,5,Sergio Gutiérrez,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
263,2024-12-29,Bloques Didácticos,Juguetes,316.52,7,Carlos López,Mérida,Sucursal Centro,Tarjeta de Crédito,Natalia Rojas,Nocturno
264,2025-01-02,Crema Facial,Belleza,276.43,5,David Torres,Ciudad de México,Sucursal Sur,Transferencia,Diana Reyes,Vespertino
265,2024-05-31,Bolígrafo,Papelería,32.79,17,Manuel Bravo,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
266,2025-11-05,Chocolate,Alimentos,75.33,19,Adriana Molina,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
267,2025-03-01,Lámpara,Hogar,239.85,19,Pablo Álvarez,Tijuana,Sucursal Norte,Tarjeta de Crédito,Iván Espinoza,Nocturno
268,2024-09-10,Lámpara,Hogar,435.72,5,Marco Sánchez,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
269,2024-06-08,Grapadora,Papelería,160.71,5,Camila Díaz,Monterrey,Sucursal Norte,Efectivo,Samuel Torres,Vespertino
270,2024-12-16,Tijeras,Papelería,60.27,4,Renata Suárez,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
271,2024-01-11,Marcadores,Papelería,131.17,16,Valentina Cruz,Guadalajara,Sucursal Norte,Tarjeta de Débito,Andrés Mora,Vespertino
272,2025-03-22,Marcadores,Papelería,66.57,16,Miguel González,León,Sucursal Norte,Efectivo,Perla Guzmán,Vespertino
273,2024-06-14,Grapadora,Papelería,124.29,12,Víctor Salinas,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
274,2025-12-16,Rompecabezas,Juguetes,274.83,13,Paola Mendoza,Ciudad de México,Sucursal Centro,Transferencia,Miguel Peña,Matutino
275,2024-01-30,Café,Alimentos,153.51,3,Tomás Vega,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
276,2025-06-24,Bolígrafo,Papelería,24.58,16,Roberto Reyes,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
277,2025-05-22,Jugo,Alimentos,49.97,6,Marco Sánchez,Ciudad de México,Sucursal Norte,Transferencia,Rosa Méndez,Matutino
278,2025-02-08,Jugo,Alimentos,28.22,3,Carlos López,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
279,2024-12-18,Rompecabezas,Juguetes,212.82,14,Ximena Paredes,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
280,2025-07-01,Folder,Papelería,26.3,17,Manuel Bravo,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
281,2025-02-14,Zapatos Deportivos,Deportes,1155.82,18,Enrique Guerrero,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
282,2024-01-13,Pantalón,Ropa,340.21,5,Gabriela Moreno,Ciudad de México,Sucursal Centro,Transferencia,Miguel Peña,Matutino
283,2025-12-31,Detergente,Hogar,83.46,14,Óscar Ríos,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
284,2025-07-28,Grapadora,Papelería,86.48,6,David Torres,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
285,2025-07-27,Galletas,Alimentos,28.31,12,Sergio Gutiérrez,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
286,2024-08-29,Muñeca,Juguetes,209.1,9,Óscar Ríos,Guadalajara,Sucursal Norte,Transferencia,Patricia Lara,Matutino
287,2024-10-20,Guantes de Box,Deportes,767.74,19,Manuel Bravo,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
288,2025-04-12,Camiseta,Ropa,297.36,5,Tomás Vega,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
289,2025-07-17,Zapatos Deportivos,Deportes,1544.68,5,Rosa Ávila,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
290,2024-02-05,Crema Facial,Belleza,175.47,13,Pablo Álvarez,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Ernesto Campos,Nocturno
291,2025-05-07,Crema Facial,Belleza,308.75,6,Manuel Bravo,Puebla,Sucursal Norte,Tarjeta de Débito,Osvaldo Ramos,Vespertino
292,2025-05-05,Agua,Alimentos,29.32,20,Óscar Ríos,Guadalajara,Sucursal Centro,Transferencia,Felipe Ríos,Matutino
293,2025-03-02,Rompecabezas,Juguetes,336.78,3,Fernanda Luna,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
294,2024-06-11,Esmalte,Belleza,73.03,6,Alejandra Morales,Puebla,Sucursal Norte,Transferencia,Osvaldo Ramos,Vespertino
295,2024-08-20,Teclado,Electrónica,382.69,12,Adriana Molina,León,Sucursal Norte,Transferencia,Arturo Sandoval,Matutino
296,2025-10-07,Pelota de Fútbol,Deportes,337.54,12,David Torres,Puebla,Sucursal Norte,Transferencia,Osvaldo Ramos,Vespertino
297,2024-05-06,Shampoo,Belleza,193.67,4,Ricardo Castillo,Monterrey,Sucursal Centro,Transferencia,Raúl Guerrero,Matutino
298,2025-11-28,Zapatos Deportivos,Deportes,1978.32,16,Alicia Ponce,Ciudad de México,Sucursal Norte,Efectivo,Rosa Méndez,Matutino
299,2025-04-24,Zapatos Deportivos,Deportes,2487.17,11,María Martínez,Monterrey,Sucursal Centro,Tarjeta de Débito,Raúl Guerrero,Matutino
300,2024-10-17,Perfume,Belleza,1138.6,18,María Martínez,Guadalajara,Sucursal Norte,Transferencia,Andrés Mora,Vespertino
301,2024-10-18,Perfume,Belleza,748.54,16,Isabel Ramírez,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
302,2024-09-28,Esmalte,Belleza,105.42,2,Sandra Peña,Puebla,Sucursal Norte,Tarjeta de Débito,Irene Castillo,Matutino
303,2024-12-26,Toalla,Hogar,192.99,14,Ana García,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
304,2024-09-25,Labial,Belleza,88.33,1,Tomás Vega,Guadalajara,Sucursal Norte,Transferencia,Patricia Lara,Matutino
305,2025-11-17,Cuaderno,Papelería,71.19,12,Arturo Navarro,Puebla,Sucursal Norte,Efectivo,Irene Castillo,Matutino
306,2024-02-01,Detergente,Hogar,91.92,1,Alejandra Morales,Tijuana,Sucursal Centro,Tarjeta de Débito,Alejandro Medina,Matutino
307,2024-03-09,Detergente,Hogar,121.03,15,Mónica Ibáñez,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
308,2025-07-26,Mouse,Electrónica,279.29,3,Paola Mendoza,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Lorena Soto,Nocturno
309,2025-08-01,Esmalte,Belleza,66.58,1,Miguel González,Mérida,Sucursal Centro,Transferencia,Bruno Herrera,Vespertino
310,2025-11-18,Esmalte,Belleza,79.2,15,Verónica Aguilar,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
311,2025-02-23,Tijeras,Papelería,47.71,16,Roberto Reyes,Tijuana,Sucursal Norte,Tarjeta de Débito,Carmen Villanueva,Vespertino
312,2025-04-25,Galletas,Alimentos,38.9,3,Ramón Ortega,Puebla,Sucursal Norte,Transferencia,Osvaldo Ramos,Vespertino
313,2024-07-24,Guantes de Box,Deportes,658.25,9,Sebastián Fuentes,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
314,2025-08-19,Colchoneta,Deportes,512.66,13,Pablo Álvarez,Puebla,Sucursal Norte,Efectivo,Irene Castillo,Matutino
315,2024-03-11,Crema Facial,Belleza,204.62,13,Carolina Castro,Guadalajara,Sucursal Norte,Efectivo,Patricia Lara,Matutino
316,2025-02-21,Bloques Didácticos,Juguetes,340.19,15,Carolina Castro,Mérida,Sucursal Norte,Efectivo,Ramón Delgado,Nocturno
317,2025-09-15,Zapatos Deportivos,Deportes,1295.85,9,Andrés Vargas,Mérida,Sucursal Norte,Efectivo,Cecilia Ortiz,Matutino
318,2025-12-13,Teclado,Electrónica,666.23,16,Alicia Ponce,Monterrey,Sucursal Sur,Tarjeta de Débito,Susana Palacios,Vespertino
319,2025-02-22,Sudadera,Ropa,342.87,17,Lucía Ramos,León,Sucursal Norte,Transferencia,Perla Guzmán,Vespertino
320,2024-06-21,Gorra,Ropa,211.67,12,Víctor Salinas,Puebla,Sucursal Norte,Transferencia,Irene Castillo,Matutino
321,2024-11-03,Folder,Papelería,46.92,17,Gabriela Moreno,Ciudad de México,Sucursal Sur,Efectivo,Diana Reyes,Vespertino
322,2024-10-07,Lámpara,Hogar,393.37,8,Cecilia Trujillo,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
323,2025-04-20,Zapatos Deportivos,Deportes,845.69,12,Juan Cervantes,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
324,2024-07-24,Muñeca,Juguetes,424.87,11,Carlos López,Tijuana,Sucursal Centro,Efectivo,Valeria Fuentes,Vespertino
325,2025-06-09,Colchoneta,Deportes,834.79,4,Fernando Flores,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
326,2025-12-07,Pantalón,Ropa,787.42,9,David Torres,Tijuana,Sucursal Norte,Tarjeta de Débito,Iván Espinoza,Nocturno
327,2024-05-27,Carro de Juguete,Juguetes,369.3,16,Laura Hernández,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
328,2025-05-14,Lámpara,Hogar,224.7,4,Andrés Vargas,León,Sucursal Centro,Transferencia,Adriana Méndez,Matutino
329,2024-11-24,Shampoo,Belleza,161.18,10,Sandra Peña,León,Sucursal Norte,Tarjeta de Crédito,Arturo Sandoval,Matutino
330,2024-06-14,Calcetines,Ropa,62.31,12,Valentina Cruz,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Rosa Méndez,Matutino
331,2025-04-11,Bloques Didácticos,Juguetes,144.38,11,Ignacio Miranda,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
332,2025-09-13,Guantes de Box,Deportes,672.3,2,Sebastián Fuentes,Guadalajara,Sucursal Norte,Efectivo,Patricia Lara,Matutino
333,2024-09-23,Zapatos Deportivos,Deportes,2129.21,7,Lucía Ramos,Ciudad de México,Sucursal Centro,Efectivo,Lorena Soto,Nocturno
334,2025-01-12,Chocolate,Alimentos,75.02,10,Adriana Molina,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
335,2025-01-23,Bloques Didácticos,Juguetes,171.3,9,Tomás Vega,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Andrés Mora,Vespertino
336,2025-09-09,Laptop,Electrónica,15245.48,12,Fernanda Luna,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
337,2025-01-05,Colchoneta,Deportes,580.66,19,Pablo Álvarez,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
338,2024-08-19,Bloques Didácticos,Juguetes,143.6,3,Andrés Vargas,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
339,2024-06-13,Crema Facial,Belleza,226.9,1,Elena Delgado,Monterrey,Sucursal Centro,Tarjeta de Crédito,Graciela Núñez,Nocturno
340,2025-02-07,Cuaderno,Papelería,110.94,6,Eduardo Jiménez,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
341,2024-03-23,Colchoneta,Deportes,537.2,19,Renata Suárez,Ciudad de México,Sucursal Centro,Tarjeta de Débito,Lorena Soto,Nocturno
342,2024-04-20,Bolígrafo,Papelería,21.94,15,Tomás Vega,Tijuana,Sucursal Centro,Efectivo,Alejandro Medina,Matutino
343,2024-06-30,Gorra,Ropa,151.67,4,Marco Sánchez,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
344,2025-06-02,Toalla,Hogar,80.9,18,Ana García,Guadalajara,Sucursal Norte,Tarjeta de Débito,Andrés Mora,Vespertino
345,2025-03-24,Rompecabezas,Juguetes,318.26,4,Beatriz Rojas,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
346,2024-02-21,Bloques Didácticos,Juguetes,250.07,17,José Rodríguez,León,Sucursal Centro,Efectivo,Adriana Méndez,Matutino
347,2025-06-24,Folder,Papelería,22.16,3,Valentina Cruz,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
348,2025-03-10,Cuaderno,Papelería,93.55,13,Silvia Fuentes,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
349,2024-11-15,Auriculares,Electrónica,1803.26,3,Pablo Álvarez,Tijuana,Sucursal Centro,Tarjeta de Débito,Alejandro Medina,Matutino
350,2025-04-16,Chocolate,Alimentos,87.18,3,Gabriela Moreno,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Jorge Vargas,Vespertino
351,2024-11-02,Rompecabezas,Juguetes,173.54,1,Juan Cervantes,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
352,2024-08-06,Sudadera,Ropa,544.02,8,María Martínez,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
353,2025-02-04,Toalla,Hogar,192.94,18,Alejandra Morales,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
354,2024-10-15,Grapadora,Papelería,85.51,10,José Rodríguez,Puebla,Sucursal Norte,Tarjeta de Débito,Osvaldo Ramos,Vespertino
355,2024-03-17,Muñeca,Juguetes,532.29,4,Felipe Núñez,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
356,2024-03-02,Gorra,Ropa,119.68,12,Julio Cortez,Guadalajara,Sucursal Sur,Tarjeta de Débito,Héctor Lima,Nocturno
357,2025-07-09,USB Flash Drive,Electrónica,179.0,9,Ignacio Miranda,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
358,2025-05-02,Chocolate,Alimentos,70.54,4,Arturo Navarro,Puebla,Sucursal Centro,Tarjeta de Débito,Beatriz Flores,Nocturno
359,2024-08-18,Jugo,Alimentos,39.09,12,Ramón Ortega,Mérida,Sucursal Norte,Tarjeta de Crédito,Ramón Delgado,Nocturno
360,2024-08-03,Laptop,Electrónica,23269.95,18,José Rodríguez,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
361,2024-01-19,Toalla,Hogar,192.35,2,Rebeca Campos,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
362,2025-03-04,Sudadera,Ropa,356.29,8,Alicia Ponce,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
363,2024-01-25,Colchoneta,Deportes,630.26,16,Natalia Ruiz,Monterrey,Sucursal Centro,Tarjeta de Débito,Raúl Guerrero,Matutino
364,2025-08-28,Rompecabezas,Juguetes,351.29,7,Víctor Salinas,Guadalajara,Sucursal Centro,Tarjeta de Débito,Felipe Ríos,Matutino
